file_path,topics,topic_probability,stime,etime,play_time,topic,nouns,probabilities
./././Data/test_data/mid_presentation/nogizaka/20240925/split_audio_2_5.wav,16,0.58346283,0.0,161.84,161.84,16,"['ご飯', '友達', 'テレビ', '世界', 'ねこ', '見え', '本音', '収録中', '田曽', '総額']","[0.34141025, 0.2999921, 0.1554294, 0.12614428, 0.054229464, 0.0059801326, 0.004099795, 0.0009433949, 5.758437e-07, 5.758437e-07]"
./././Data/test_data/mid_presentation/hoshinogen/20240716/split_audio_1_1.wav,5,0.43917105,0.52,431.08,430.56,5,"['現実', '作品', '最高', '会社', '後ろ', 'ランキング', '映像', '上位', 'わり', '田曽']","[0.28685638, 0.209206, 0.17661978, 0.1208814, 0.07957197, 0.048875164, 0.038116872, 0.02242678, 8.2678074e-05, 8.4941433e-07]"
./././Data/test_data/mid_presentation/yoasobi/20240909/split_audio_7_3.wav,5,0.42823583,151.26,344.16,192.90000000000003,5,"['現実', '作品', '最高', '会社', '後ろ', 'ランキング', '映像', '上位', 'わり', '田曽']","[0.28685638, 0.209206, 0.17661978, 0.1208814, 0.07957197, 0.048875164, 0.038116872, 0.02242678, 8.2678074e-05, 8.4941433e-07]"
./././Data/test_data/mid_presentation/nogizaka/20241119/split_audio_5_1.wav,16,0.42141607,994.36,1159.8,165.43999999999994,16,"['ご飯', '友達', 'テレビ', '世界', 'ねこ', '見え', '本音', '収録中', '田曽', '総額']","[0.34141025, 0.2999921, 0.1554294, 0.12614428, 0.054229464, 0.0059801326, 0.004099795, 0.0009433949, 5.758437e-07, 5.758437e-07]"
./././Data/test_data/mid_presentation/audrey/20241221/split_audio_1_4.wav,5,0.4214045,132.22,230.76,98.53999999999999,5,"['現実', '作品', '最高', '会社', '後ろ', 'ランキング', '映像', '上位', 'わり', '田曽']","[0.28685638, 0.209206, 0.17661978, 0.1208814, 0.07957197, 0.048875164, 0.038116872, 0.02242678, 8.2678074e-05, 8.4941433e-07]"
./././Data/test_data/mid_presentation/nogizaka/20240925/split_audio_1_1.wav,16,0.41887617,1705.56,1819.08,113.51999999999998,16,"['ご飯', '友達', 'テレビ', '世界', 'ねこ', '見え', '本音', '収録中', '田曽', '総額']","[0.34141025, 0.2999921, 0.1554294, 0.12614428, 0.054229464, 0.0059801326, 0.004099795, 0.0009433949, 5.758437e-07, 5.758437e-07]"
./././Data/test_data/mid_presentation/nogizaka/20240925/split_audio_2_1.wav,16,0.399564,166.94,744.06,577.1199999999999,16,"['ご飯', '友達', 'テレビ', '世界', 'ねこ', '見え', '本音', '収録中', '田曽', '総額']","[0.34141025, 0.2999921, 0.1554294, 0.12614428, 0.054229464, 0.0059801326, 0.004099795, 0.0009433949, 5.758437e-07, 5.758437e-07]"
./././Data/test_data/mid_presentation/nogizaka/20241022/split_audio_7_1.wav,13,0.36757484,0.0,151.82,151.82,13,"['音源', '時代', '学校', 'ただ', 'ネット', 'サビ', '体力', 'らい', 'スペック', '争奪戦']","[0.33582714, 0.21232618, 0.1903922, 0.11058785, 0.10262882, 0.014286353, 0.011239405, 0.0037762462, 9.2632473e-07, 9.2632473e-07]"
./././Data/test_data/mid_presentation/ano/20241001/split_audio_3_1.wav,30,0.37566093,93.46,268.24,174.78000000000003,30,"['しん', '調子', '最悪', 'ほん', 'どうでしょう', 'きのこ', 'ヘタ', '生理', '田曽', '総額']","[0.5305519, 0.12920323, 0.09348844, 0.07880083, 0.07843608, 0.025511311, 0.0006786447, 3.097862e-06, 3.097862e-06, 3.097862e-06]"
./././Data/test_data/mid_presentation/ano/20240806/split_audio_1_1.wav,49,0.35491508,165.08,301.08,135.99999999999997,49,"['月日', '星野源', '新曲', '本番前', '吉本', 'are', '時刻', '弾き語り', 'アナ', '真実']","[0.6319506, 0.12403634, 0.10025329, 0.03284915, 0.02922443, 0.02661561, 0.0076055666, 0.005581735, 0.0045891227, 0.0016250551]"
./././Data/test_data/mid_presentation/ano/20240907/split_audio_1_1.wav,49,0.34398943,0.0,149.0,149.0,49,"['月日', '星野源', '新曲', '本番前', '吉本', 'are', '時刻', '弾き語り', 'アナ', '真実']","[0.6319506, 0.12403634, 0.10025329, 0.03284915, 0.02922443, 0.02661561, 0.0076055666, 0.005581735, 0.0045891227, 0.0016250551]"
