file_path,topics,topic_probability,stime,etime,play_time,topic,nouns
./././Data/test_data/mid_presentation/backnumber/20240911/split_audio_5_2.wav,48,0.9783021,629.44,755.28,125.83999999999992,48,"['バッ', 'ひさし', 'ばく', 'ビッグ', 'イオリン', '表紙', 'ナッティング', 'キュリン', 'ムカ', 'バンド', '皆さん', 'バナナエクスティ', 'カズヤ', 'VTuber', 'Banana', 'ラジオ', 'アポ', 'Bad', 'セット', 'マガジン', 'Ecstasy', '学生', '歌詞', '久しぶり', '気持ち', 'あご', 'ミスチル', 'ファン', 'くだり', 'ウイルス']"
./././Data/test_data/mid_presentation/backnumber/20240911/split_audio_1_1.wav,118,0.97147405,0.0,147.14,147.14,118,"['ラジオ', '大阪', '年間', 'サケロック', '地獄', '楽曲', 'R&B', 'ヒサシ', 'ベスト', 'アルバム', 'なな', 'ライブ', '最初', '番組', '皆さん', 'スタジオ', '環境', '機材', '日本', 'マジで', '年前', '高嶺の花子さん', 'カズヤ', 'よろしくお願いします', '信号', 'とこ', '年ぶり', 'キング', 'ビッグ', 'その昔']"
./././Data/test_data/mid_presentation/backnumber/20240911/split_audio_5_2.wav,48,0.9654287,259.24,448.74,189.5,48,"['バッ', 'ひさし', 'ばく', 'ビッグ', 'イオリン', '表紙', 'ナッティング', 'キュリン', 'ムカ', 'バンド', '皆さん', 'バナナエクスティ', 'カズヤ', 'VTuber', 'Banana', 'ラジオ', 'アポ', 'Bad', 'セット', 'マガジン', 'Ecstasy', '学生', '歌詞', '久しぶり', '気持ち', 'あご', 'ミスチル', 'ファン', 'くだり', 'ウイルス']"
./././Data/test_data/mid_presentation/backnumber/20240911/split_audio_1_1.wav,118,0.941086,663.96,849.96,186.0,118,"['ラジオ', '大阪', '年間', 'サケロック', '地獄', '楽曲', 'R&B', 'ヒサシ', 'ベスト', 'アルバム', 'なな', 'ライブ', '最初', '番組', '皆さん', 'スタジオ', '環境', '機材', '日本', 'マジで', '年前', '高嶺の花子さん', 'カズヤ', 'よろしくお願いします', '信号', 'とこ', '年ぶり', 'キング', 'ビッグ', 'その昔']"
./././Data/test_data/mid_presentation/backnumber/20240911/split_audio_1_1.wav,118,0.923224,563.96,613.96,50.0,118,"['ラジオ', '大阪', '年間', 'サケロック', '地獄', '楽曲', 'R&B', 'ヒサシ', 'ベスト', 'アルバム', 'なな', 'ライブ', '最初', '番組', '皆さん', 'スタジオ', '環境', '機材', '日本', 'マジで', '年前', '高嶺の花子さん', 'カズヤ', 'よろしくお願いします', '信号', 'とこ', '年ぶり', 'キング', 'ビッグ', 'その昔']"
./././Data/test_data/mid_presentation/backnumber/20240911/split_audio_5_2.wav,48,0.89325076,455.56,595.9,140.33999999999997,48,"['バッ', 'ひさし', 'ばく', 'ビッグ', 'イオリン', '表紙', 'ナッティング', 'キュリン', 'ムカ', 'バンド', '皆さん', 'バナナエクスティ', 'カズヤ', 'VTuber', 'Banana', 'ラジオ', 'アポ', 'Bad', 'セット', 'マガジン', 'Ecstasy', '学生', '歌詞', '久しぶり', '気持ち', 'あご', 'ミスチル', 'ファン', 'くだり', 'ウイルス']"
./././Data/test_data/mid_presentation/backnumber/20240911/split_audio_1_1.wav,118,0.88945216,394.12,518.96,124.84000000000003,118,"['ラジオ', '大阪', '年間', 'サケロック', '地獄', '楽曲', 'R&B', 'ヒサシ', 'ベスト', 'アルバム', 'なな', 'ライブ', '最初', '番組', '皆さん', 'スタジオ', '環境', '機材', '日本', 'マジで', '年前', '高嶺の花子さん', 'カズヤ', 'よろしくお願いします', '信号', 'とこ', '年ぶり', 'キング', 'ビッグ', 'その昔']"
./././Data/test_data/mid_presentation/backnumber/20240911/split_audio_5_2.wav,48,0.7981375,1000.86,1039.999,39.13900000000001,48,"['バッ', 'ひさし', 'ばく', 'ビッグ', 'イオリン', '表紙', 'ナッティング', 'キュリン', 'ムカ', 'バンド', '皆さん', 'バナナエクスティ', 'カズヤ', 'VTuber', 'Banana', 'ラジオ', 'アポ', 'Bad', 'セット', 'マガジン', 'Ecstasy', '学生', '歌詞', '久しぶり', '気持ち', 'あご', 'ミスチル', 'ファン', 'くだり', 'ウイルス']"
./././Data/test_data/mid_presentation/backnumber/20240911/split_audio_5_2.wav,48,0.6109461,857.26,869.34,12.080000000000041,48,"['バッ', 'ひさし', 'ばく', 'ビッグ', 'イオリン', '表紙', 'ナッティング', 'キュリン', 'ムカ', 'バンド', '皆さん', 'バナナエクスティ', 'カズヤ', 'VTuber', 'Banana', 'ラジオ', 'アポ', 'Bad', 'セット', 'マガジン', 'Ecstasy', '学生', '歌詞', '久しぶり', '気持ち', 'あご', 'ミスチル', 'ファン', 'くだり', 'ウイルス']"
./././Data/test_data/mid_presentation/backnumber/20240911/split_audio_5_2.wav,48,0.50291044,54.88,70.4,15.520000000000003,48,"['バッ', 'ひさし', 'ばく', 'ビッグ', 'イオリン', '表紙', 'ナッティング', 'キュリン', 'ムカ', 'バンド', '皆さん', 'バナナエクスティ', 'カズヤ', 'VTuber', 'Banana', 'ラジオ', 'アポ', 'Bad', 'セット', 'マガジン', 'Ecstasy', '学生', '歌詞', '久しぶり', '気持ち', 'あご', 'ミスチル', 'ファン', 'くだり', 'ウイルス']"
