file_path,topics,topic_probability,stime,etime,play_time,topic,nouns
./././Data/test_data/mid_presentation/hitsuzibungaku/20240911/split_audio_3_2.wav,101,0.9706468,168.18,364.02,195.83999999999997,101,"['夜風', '私たち', 'マニラ', 'センチ', '羊文学', 'チョイス', 'キリンジ', '日本放送', 'エイリアンズ', '塩塚', '笠井', 'なんだろう', '海外公演', 'ゆりか', 'おつまみ', 'ユリカ', 'チャットモンチ', 'お土産', '宮城県', '好きな音楽', 'フィッシュマンズ', '炊き上', '厚彦', 'ミンさん', '東京', '染まるよ', '黒歴史', '栃木県', 'りん', 'ニャン']"
./././Data/test_data/mid_presentation/leaders/20240912/split_audio_4_1.wav,94,0.96360195,663.34,1097.097,433.75699999999995,94,"['ソラ', 'ミジュ', '日本', '時事問題', '車中泊', '自家用ジェット', 'キロ', '鈴鹿', 'なのかな', '丸眼鏡', 'いいんじゃない', '化粧水', 'フェス', 'ネクスト', '自動運転', '仙台', 'スキンケア', '私たち', '情報番組', '永遠に', '太郎', '変顔', 'ジャパン', '道頓堀', '三井', '胃もたれ', '自宅待機', '頭の回転', 'なんだろう', '集中力']"
./././Data/test_data/mid_presentation/hitsuzibungaku/20240911/split_audio_3_1.wav,236,0.954636,77.06,217.76,140.7,236,"['羊文学', '名古屋', 'どん兵衛', '岡山', 'うちら', '北谷', '日本放送', '笠井', '塩塚', 'ドロ', 'マジレス', 'ロミオ', 'ビジネス用語', '黒歴史', '私たち', 'える子', 'いちご', 'ベン', 'カップ麺', '外資系', '沼袋', 'あるじゃん', 'ゆな', 'あここ', '半端ない', 'かわいいよ', 'ごめんね', '誰かが', '由里香', 'ジュリエット']"
./././Data/test_data/mid_presentation/leaders/20240912/split_audio_4_1.wav,94,0.9495769,161.16,382.58,221.42,94,"['ソラ', 'ミジュ', '日本', '時事問題', '車中泊', '自家用ジェット', 'キロ', '鈴鹿', 'なのかな', '丸眼鏡', 'いいんじゃない', '化粧水', 'フェス', 'ネクスト', '自動運転', '仙台', 'スキンケア', '私たち', '情報番組', '永遠に', '太郎', '変顔', 'ジャパン', '道頓堀', '三井', '胃もたれ', '自宅待機', '頭の回転', 'なんだろう', '集中力']"
./././Data/test_data/mid_presentation/hitsuzibungaku/20240911/split_audio_3_2.wav,101,0.9474731,40.34,126.86,86.52,101,"['夜風', '私たち', 'マニラ', 'センチ', '羊文学', 'チョイス', 'キリンジ', '日本放送', 'エイリアンズ', '塩塚', '笠井', 'なんだろう', '海外公演', 'ゆりか', 'おつまみ', 'ユリカ', 'チャットモンチ', 'お土産', '宮城県', '好きな音楽', 'フィッシュマンズ', '炊き上', '厚彦', 'ミンさん', '東京', '染まるよ', '黒歴史', '栃木県', 'りん', 'ニャン']"
./././Data/test_data/mid_presentation/hitsuzibungaku/20240911/split_audio_3_1.wav,236,0.93794256,234.08,694.7,460.62,236,"['羊文学', '名古屋', 'どん兵衛', '岡山', 'うちら', '北谷', '日本放送', '笠井', '塩塚', 'ドロ', 'マジレス', 'ロミオ', 'ビジネス用語', '黒歴史', '私たち', 'える子', 'いちご', 'ベン', 'カップ麺', '外資系', '沼袋', 'あるじゃん', 'ゆな', 'あここ', '半端ない', 'かわいいよ', 'ごめんね', '誰かが', '由里香', 'ジュリエット']"
./././Data/test_data/mid_presentation/hitsuzibungaku/20240911/split_audio_3_1.wav,236,0.8891101,0.78,21.36,20.58,236,"['羊文学', '名古屋', 'どん兵衛', '岡山', 'うちら', '北谷', '日本放送', '笠井', '塩塚', 'ドロ', 'マジレス', 'ロミオ', 'ビジネス用語', '黒歴史', '私たち', 'える子', 'いちご', 'ベン', 'カップ麺', '外資系', '沼袋', 'あるじゃん', 'ゆな', 'あここ', '半端ない', 'かわいいよ', 'ごめんね', '誰かが', '由里香', 'ジュリエット']"
./././Data/test_data/mid_presentation/leaders/20240912/split_audio_4_1.wav,94,0.86076766,552.24,649.16,96.91999999999996,94,"['ソラ', 'ミジュ', '日本', '時事問題', '車中泊', '自家用ジェット', 'キロ', '鈴鹿', 'なのかな', '丸眼鏡', 'いいんじゃない', '化粧水', 'フェス', 'ネクスト', '自動運転', '仙台', 'スキンケア', '私たち', '情報番組', '永遠に', '太郎', '変顔', 'ジャパン', '道頓堀', '三井', '胃もたれ', '自宅待機', '頭の回転', 'なんだろう', '集中力']"
./././Data/test_data/mid_presentation/nodayojiro/20240912/split_audio_2_1.wav,236,0.8574254,103.42,273.706,170.286,236,"['羊文学', '名古屋', 'どん兵衛', '岡山', 'うちら', '北谷', '日本放送', '笠井', '塩塚', 'ドロ', 'マジレス', 'ロミオ', 'ビジネス用語', '黒歴史', '私たち', 'える子', 'いちご', 'ベン', 'カップ麺', '外資系', '沼袋', 'あるじゃん', 'ゆな', 'あここ', '半端ない', 'かわいいよ', 'ごめんね', '誰かが', '由里香', 'ジュリエット']"
./././Data/test_data/mid_presentation/leaders/20240912/split_audio_4_1.wav,94,0.6672441,429.62,442.58,12.95999999999998,94,"['ソラ', 'ミジュ', '日本', '時事問題', '車中泊', '自家用ジェット', 'キロ', '鈴鹿', 'なのかな', '丸眼鏡', 'いいんじゃない', '化粧水', 'フェス', 'ネクスト', '自動運転', '仙台', 'スキンケア', '私たち', '情報番組', '永遠に', '太郎', '変顔', 'ジャパン', '道頓堀', '三井', '胃もたれ', '自宅待機', '頭の回転', 'なんだろう', '集中力']"
./././Data/test_data/mid_presentation/tibayuki/20240914/split_audio_4_1.wav,236,0.5009964,172.0,186.0,14.0,236,"['羊文学', '名古屋', 'どん兵衛', '岡山', 'うちら', '北谷', '日本放送', '笠井', '塩塚', 'ドロ', 'マジレス', 'ロミオ', 'ビジネス用語', '黒歴史', '私たち', 'える子', 'いちご', 'ベン', 'カップ麺', '外資系', '沼袋', 'あるじゃん', 'ゆな', 'あここ', '半端ない', 'かわいいよ', 'ごめんね', '誰かが', '由里香', 'ジュリエット']"
./././Data/test_data/mid_presentation/suisei/20240909/split_audio_5_1.wav,94,0.500994,575.28,590.94,15.660000000000082,94,"['ソラ', 'ミジュ', '日本', '時事問題', '車中泊', '自家用ジェット', 'キロ', '鈴鹿', 'なのかな', '丸眼鏡', 'いいんじゃない', '化粧水', 'フェス', 'ネクスト', '自動運転', '仙台', 'スキンケア', '私たち', '情報番組', '永遠に', '太郎', '変顔', 'ジャパン', '道頓堀', '三井', '胃もたれ', '自宅待機', '頭の回転', 'なんだろう', '集中力']"
./././Data/test_data/mid_presentation/hoshinogen/20240910/split_audio_3_11.wav,101,0.33400768,74.98,164.54,89.55999999999999,101,"['夜風', '私たち', 'マニラ', 'センチ', '羊文学', 'チョイス', 'キリンジ', '日本放送', 'エイリアンズ', '塩塚', '笠井', 'なんだろう', '海外公演', 'ゆりか', 'おつまみ', 'ユリカ', 'チャットモンチ', 'お土産', '宮城県', '好きな音楽', 'フィッシュマンズ', '炊き上', '厚彦', 'ミンさん', '東京', '染まるよ', '黒歴史', '栃木県', 'りん', 'ニャン']"
./././Data/test_data/mid_presentation/hitsuzibungaku/20240911/split_audio_3_2.wav,101,0.002,40.34,40.34,0.0,101,"['夜風', '私たち', 'マニラ', 'センチ', '羊文学', 'チョイス', 'キリンジ', '日本放送', 'エイリアンズ', '塩塚', '笠井', 'なんだろう', '海外公演', 'ゆりか', 'おつまみ', 'ユリカ', 'チャットモンチ', 'お土産', '宮城県', '好きな音楽', 'フィッシュマンズ', '炊き上', '厚彦', 'ミンさん', '東京', '染まるよ', '黒歴史', '栃木県', 'りん', 'ニャン']"
./././Data/test_data/mid_presentation/nodayojiro/20240912/split_audio_2_1.wav,236,0.002,103.42,103.42,0.0,236,"['羊文学', '名古屋', 'どん兵衛', '岡山', 'うちら', '北谷', '日本放送', '笠井', '塩塚', 'ドロ', 'マジレス', 'ロミオ', 'ビジネス用語', '黒歴史', '私たち', 'える子', 'いちご', 'ベン', 'カップ麺', '外資系', '沼袋', 'あるじゃん', 'ゆな', 'あここ', '半端ない', 'かわいいよ', 'ごめんね', '誰かが', '由里香', 'ジュリエット']"
./././Data/test_data/mid_presentation/yamaguchiichiro/20240914/split_audio_5_1.wav,94,0.002,740.98,759.1,18.120000000000005,94,"['ソラ', 'ミジュ', '日本', '時事問題', '車中泊', '自家用ジェット', 'キロ', '鈴鹿', 'なのかな', '丸眼鏡', 'いいんじゃない', '化粧水', 'フェス', 'ネクスト', '自動運転', '仙台', 'スキンケア', '私たち', '情報番組', '永遠に', '太郎', '変顔', 'ジャパン', '道頓堀', '三井', '胃もたれ', '自宅待機', '頭の回転', 'なんだろう', '集中力']"
./././Data/test_data/mid_presentation/yamaguchiichiro/20240914/split_audio_9_1.wav,101,6.250054e-05,28.42,237.433,209.01299999999998,101,"['夜風', '私たち', 'マニラ', 'センチ', '羊文学', 'チョイス', 'キリンジ', '日本放送', 'エイリアンズ', '塩塚', '笠井', 'なんだろう', '海外公演', 'ゆりか', 'おつまみ', 'ユリカ', 'チャットモンチ', 'お土産', '宮城県', '好きな音楽', 'フィッシュマンズ', '炊き上', '厚彦', 'ミンさん', '東京', '染まるよ', '黒歴史', '栃木県', 'りん', 'ニャン']"
./././Data/test_data/mid_presentation/kitanitatsuya/20240909/split_audio_1_1.wav,101,4.3478874e-05,74.28,415.515,341.235,101,"['夜風', '私たち', 'マニラ', 'センチ', '羊文学', 'チョイス', 'キリンジ', '日本放送', 'エイリアンズ', '塩塚', '笠井', 'なんだろう', '海外公演', 'ゆりか', 'おつまみ', 'ユリカ', 'チャットモンチ', 'お土産', '宮城県', '好きな音楽', 'フィッシュマンズ', '炊き上', '厚彦', 'ミンさん', '東京', '染まるよ', '黒歴史', '栃木県', 'りん', 'ニャン']"
