file_path,topics,topic_probability,stime,etime,play_time,topic,nouns,probabilities
./././Data/test_data/mid_presentation/nogizaka/20240925/split_audio_2_5.wav,16,0.58346283,0.0,161.84,161.84,16,"['ご飯', '友達', 'テレビ', '世界', 'ねこ', '見え', '本音', '収録中', '田曽', '総額']","[0.34141025, 0.2999921, 0.1554294, 0.12614428, 0.054229464, 0.0059801326, 0.004099795, 0.0009433949, 5.758437e-07, 5.758437e-07]"
./././Data/test_data/mid_presentation/hoshinogen/20240716/split_audio_1_1.wav,5,0.43917105,0.52,431.08,430.56,5,"['現実', '作品', '最高', '会社', '後ろ', 'ランキング', '映像', '上位', 'わり', '田曽']","[0.28685638, 0.209206, 0.17661978, 0.1208814, 0.07957197, 0.048875164, 0.038116872, 0.02242678, 8.2678074e-05, 8.4941433e-07]"
./././Data/test_data/mid_presentation/yoasobi/20240909/split_audio_7_3.wav,5,0.42823583,151.26,344.16,192.90000000000003,5,"['現実', '作品', '最高', '会社', '後ろ', 'ランキング', '映像', '上位', 'わり', '田曽']","[0.28685638, 0.209206, 0.17661978, 0.1208814, 0.07957197, 0.048875164, 0.038116872, 0.02242678, 8.2678074e-05, 8.4941433e-07]"
./././Data/test_data/mid_presentation/nogizaka/20241119/split_audio_5_1.wav,16,0.42141607,994.36,1159.8,165.43999999999994,16,"['ご飯', '友達', 'テレビ', '世界', 'ねこ', '見え', '本音', '収録中', '田曽', '総額']","[0.34141025, 0.2999921, 0.1554294, 0.12614428, 0.054229464, 0.0059801326, 0.004099795, 0.0009433949, 5.758437e-07, 5.758437e-07]"
./././Data/test_data/mid_presentation/audrey/20241221/split_audio_1_4.wav,5,0.4214045,132.22,230.76,98.53999999999999,5,"['現実', '作品', '最高', '会社', '後ろ', 'ランキング', '映像', '上位', 'わり', '田曽']","[0.28685638, 0.209206, 0.17661978, 0.1208814, 0.07957197, 0.048875164, 0.038116872, 0.02242678, 8.2678074e-05, 8.4941433e-07]"
./././Data/test_data/mid_presentation/nogizaka/20240925/split_audio_1_1.wav,16,0.41887617,1705.56,1819.08,113.51999999999998,16,"['ご飯', '友達', 'テレビ', '世界', 'ねこ', '見え', '本音', '収録中', '田曽', '総額']","[0.34141025, 0.2999921, 0.1554294, 0.12614428, 0.054229464, 0.0059801326, 0.004099795, 0.0009433949, 5.758437e-07, 5.758437e-07]"
./././Data/test_data/mid_presentation/nogizaka/20240925/split_audio_2_1.wav,16,0.399564,166.94,744.06,577.1199999999999,16,"['ご飯', '友達', 'テレビ', '世界', 'ねこ', '見え', '本音', '収録中', '田曽', '総額']","[0.34141025, 0.2999921, 0.1554294, 0.12614428, 0.054229464, 0.0059801326, 0.004099795, 0.0009433949, 5.758437e-07, 5.758437e-07]"
./././Data/test_data/mid_presentation/hoshinogen/20241015/split_audio_3_1.wav,9,0.3846156,0.0,204.66,204.66,9,"['日本', '未来', 'アニメ', '世代', '本気', 'おかげ', '関係者', 'ブランド', '皆様', 'そうかもしれない']","[0.38122356, 0.13815068, 0.088892795, 0.08081515, 0.06512065, 0.058341008, 0.043800704, 0.040246192, 0.03060746, 0.017431267]"
./././Data/test_data/mid_presentation/ano/20241001/split_audio_3_1.wav,30,0.37566093,93.46,268.24,174.78000000000003,30,"['しん', '調子', '最悪', 'ほん', 'どうでしょう', 'きのこ', 'ヘタ', '生理', '田曽', '総額']","[0.5305519, 0.12920323, 0.09348844, 0.07880083, 0.07843608, 0.025511311, 0.0006786447, 3.097862e-06, 3.097862e-06, 3.097862e-06]"
./././Data/test_data/mid_presentation/audrey/20241003/split_audio_1_1.wav,2,0.3607639,124.3,244.56,120.26,2,"['テンション', '楽しみ', '相手', 'カス', '好きだ', '締め', 'スペック', '田曽', 'トム', '争奪戦']","[0.40497306, 0.35601702, 0.09903596, 0.060385246, 0.042643417, 0.010759069, 1.2808749e-06, 1.2808749e-06, 1.2808749e-06, 1.2808749e-06]"
./././Data/test_data/mid_presentation/audrey/20240928/split_audio_1_1.wav,2,0.3549891,236.92,363.54,126.62000000000003,2,"['テンション', '楽しみ', '相手', 'カス', '好きだ', '締め', 'スペック', '田曽', 'トム', '争奪戦']","[0.40497306, 0.35601702, 0.09903596, 0.060385246, 0.042643417, 0.010759069, 1.2808749e-06, 1.2808749e-06, 1.2808749e-06, 1.2808749e-06]"
