file_path,topics,topic_probability,stime,etime,play_time,topic,nouns,probabilities
./././Data/test_data/mid_presentation/nogizaka/20240925/split_audio_2_5.wav,16,0.58346283,0.0,161.84,161.84,16,"['ご飯', '友達', 'テレビ', '世界', 'ねこ', '見え', '本音', '収録中', '田曽', '総額']","[0.34141025, 0.2999921, 0.1554294, 0.12614428, 0.054229464, 0.0059801326, 0.004099795, 0.0009433949, 5.758437e-07, 5.758437e-07]"
./././Data/test_data/mid_presentation/nogizaka/20241119/split_audio_5_1.wav,16,0.42141607,994.36,1159.8,165.43999999999994,16,"['ご飯', '友達', 'テレビ', '世界', 'ねこ', '見え', '本音', '収録中', '田曽', '総額']","[0.34141025, 0.2999921, 0.1554294, 0.12614428, 0.054229464, 0.0059801326, 0.004099795, 0.0009433949, 5.758437e-07, 5.758437e-07]"
./././Data/test_data/mid_presentation/nogizaka/20240925/split_audio_1_1.wav,16,0.41887617,1705.56,1819.08,113.51999999999998,16,"['ご飯', '友達', 'テレビ', '世界', 'ねこ', '見え', '本音', '収録中', '田曽', '総額']","[0.34141025, 0.2999921, 0.1554294, 0.12614428, 0.054229464, 0.0059801326, 0.004099795, 0.0009433949, 5.758437e-07, 5.758437e-07]"
./././Data/test_data/mid_presentation/nogizaka/20240925/split_audio_2_1.wav,16,0.399564,166.94,744.06,577.1199999999999,16,"['ご飯', '友達', 'テレビ', '世界', 'ねこ', '見え', '本音', '収録中', '田曽', '総額']","[0.34141025, 0.2999921, 0.1554294, 0.12614428, 0.054229464, 0.0059801326, 0.004099795, 0.0009433949, 5.758437e-07, 5.758437e-07]"
./././Data/test_data/mid_presentation/hoshinogen/20241015/split_audio_3_1.wav,9,0.3846156,0.0,204.66,204.66,9,"['日本', '未来', 'アニメ', '世代', '本気', 'おかげ', '関係者', 'ブランド', '皆様', 'そうかもしれない']","[0.38122356, 0.13815068, 0.088892795, 0.08081515, 0.06512065, 0.058341008, 0.043800704, 0.040246192, 0.03060746, 0.017431267]"
./././Data/test_data/mid_presentation/ano/20240806/split_audio_3_1.wav,16,0.35725665,432.7,798.0,365.3,16,"['ご飯', '友達', 'テレビ', '世界', 'ねこ', '見え', '本音', '収録中', '田曽', '総額']","[0.34141025, 0.2999921, 0.1554294, 0.12614428, 0.054229464, 0.0059801326, 0.004099795, 0.0009433949, 5.758437e-07, 5.758437e-07]"
./././Data/test_data/mid_presentation/sakuma/20240919/split_audio_1_1.wav,9,0.35517868,741.14,999.74,258.6,9,"['日本', '未来', 'アニメ', '世代', '本気', 'おかげ', '関係者', 'ブランド', '皆様', 'そうかもしれない']","[0.38122356, 0.13815068, 0.088892795, 0.08081515, 0.06512065, 0.058341008, 0.043800704, 0.040246192, 0.03060746, 0.017431267]"
./././Data/test_data/mid_presentation/nogizaka/20240925/split_audio_2_5.wav,16,0.34811628,180.52,563.08,382.56000000000006,16,"['ご飯', '友達', 'テレビ', '世界', 'ねこ', '見え', '本音', '収録中', '田曽', '総額']","[0.34141025, 0.2999921, 0.1554294, 0.12614428, 0.054229464, 0.0059801326, 0.004099795, 0.0009433949, 5.758437e-07, 5.758437e-07]"
./././Data/test_data/mid_presentation/sakuma/20240919/split_audio_1_1.wav,37,0.47720623,1015.46,1100.8,85.33999999999992,37,"['番組', '生放送', 'アプリ', '生配信', '届け', '感想', 'アカウント', 'リアクション', '初回', 'どん']","[0.46237797, 0.10461996, 0.068227366, 0.066645, 0.044924404, 0.0386352, 0.03185494, 0.026082287, 0.025122257, 0.022835542]"
./././Data/test_data/mid_presentation/sakuma/20241211/split_audio_1_5.wav,37,0.44445655,0.0,120.64,120.64,37,"['番組', '生放送', 'アプリ', '生配信', '届け', '感想', 'アカウント', 'リアクション', '初回', 'どん']","[0.46237797, 0.10461996, 0.068227366, 0.066645, 0.044924404, 0.0386352, 0.03185494, 0.026082287, 0.025122257, 0.022835542]"
