file_path,topics,topic_probability,stime,etime,play_time,topic,nouns,probabilities
./././Data/test_data/mid_presentation/hoshinogen/20240910/split_audio_1_1.wav,45,0.4766793,841.38,1001.54,160.15999999999997,45,"['ベッド', '太郎', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.88073534, 0.088268384, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06]"
./././Data/test_data/mid_presentation/hoshinogen/20240624/split_audio_4_1.wav,19,0.40982226,539.22,595.98,56.75999999999999,19,"['距離', '通り', '生理', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.6752755, 0.30312395, 1.0563618e-06, 1.0563618e-06, 1.0563618e-06, 1.0563618e-06, 1.0563618e-06, 1.0563618e-06, 1.0563618e-06, 1.0563618e-06]"
./././Data/test_data/mid_presentation/audrey/20241221/split_audio_1_2.wav,96,0.40761465,1178.96,1301.9,122.94000000000005,96,"['春日', 'チャンス', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.50118065, 0.43683293, 3.031404e-06, 3.031404e-06, 3.031404e-06, 3.031404e-06, 3.031404e-06, 3.031404e-06, 3.031404e-06, 3.031404e-06]"
./././Data/test_data/mid_presentation/audrey/20241027/split_audio_1_9.wav,96,0.37339684,109.64,174.0,64.36,96,"['春日', 'チャンス', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.50118065, 0.43683293, 3.031404e-06, 3.031404e-06, 3.031404e-06, 3.031404e-06, 3.031404e-06, 3.031404e-06, 3.031404e-06, 3.031404e-06]"
./././Data/test_data/mid_presentation/nogizaka/20241119/split_audio_7_1.wav,45,0.36289886,92.34,182.38,90.03999999999999,45,"['ベッド', '太郎', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.88073534, 0.088268384, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06]"
./././Data/test_data/mid_presentation/audrey/20241130/split_audio_1_6.wav,45,0.34620208,372.32,400.32,28.0,45,"['ベッド', '太郎', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.88073534, 0.088268384, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06]"
./././Data/test_data/mid_presentation/ano/20241006/split_audio_2_1.wav,45,0.31981742,752.42,1266.42,514.0000000000001,45,"['ベッド', '太郎', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.88073534, 0.088268384, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06]"
./././Data/test_data/mid_presentation/audrey/20241207/split_audio_1_1.wav,96,0.31504083,1190.4,1214.06,23.659999999999854,96,"['春日', 'チャンス', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.50118065, 0.43683293, 3.031404e-06, 3.031404e-06, 3.031404e-06, 3.031404e-06, 3.031404e-06, 3.031404e-06, 3.031404e-06, 3.031404e-06]"
./././Data/test_data/mid_presentation/audrey/20241027/split_audio_1_9.wav,50,0.50376683,833.16,983.671,150.51100000000008,50,"['大谷翔平', 'cm', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '元君']","[0.5488878, 0.13624577, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05]"
./././Data/test_data/mid_presentation/audrey/20241019/split_audio_4_1.wav,50,0.34558564,108.36,124.0,15.64,50,"['大谷翔平', 'cm', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '元君']","[0.5488878, 0.13624577, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05]"
