file_path,topics,topic_probability,stime,etime,play_time,topic,nouns,probabilities
./././Data/test_data/mid_presentation/hoshinogen/20240910/split_audio_1_1.wav,45,0.4766793,841.38,1001.54,160.15999999999997,45,"['ベッド', '太郎', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.88073534, 0.088268384, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06]"
./././Data/test_data/mid_presentation/tibayuki/20240914/split_audio_2_1.wav,178,0.44453505,7.36,95.04,87.68,178,"['野球', '目標', '関西', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.7055128, 0.15629093, 0.123515844, 7.179742e-07, 7.179742e-07, 7.179742e-07, 7.179742e-07, 7.179742e-07, 7.179742e-07, 7.179742e-07]"
./././Data/test_data/mid_presentation/imase/20240912/split_audio_5_2.wav,6,0.43645468,618.3,712.1,93.80000000000007,6,"['子供', 'バッチ', 'ボス', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.9511463, 0.01711264, 0.0075839013, 1.1814504e-06, 1.1814504e-06, 1.1814504e-06, 1.1814504e-06, 1.1814504e-06, 1.1814504e-06, 1.1814504e-06]"
./././Data/test_data/mid_presentation/nogizaka/20241016/split_audio_3_3.wav,178,0.41802478,882.9,1032.46,149.56000000000006,178,"['野球', '目標', '関西', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.7055128, 0.15629093, 0.123515844, 7.179742e-07, 7.179742e-07, 7.179742e-07, 7.179742e-07, 7.179742e-07, 7.179742e-07, 7.179742e-07]"
./././Data/test_data/mid_presentation/nogizaka/20241119/split_audio_7_1.wav,45,0.36289886,92.34,182.38,90.03999999999999,45,"['ベッド', '太郎', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.88073534, 0.088268384, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06]"
./././Data/test_data/mid_presentation/audrey/20241130/split_audio_1_6.wav,45,0.34620208,372.32,400.32,28.0,45,"['ベッド', '太郎', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.88073534, 0.088268384, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06, 1.5158641e-06]"
./././Data/test_data/mid_presentation/audrey/20241123/split_audio_1_1.wav,6,0.34349692,2273.68,2323.68,50.0,6,"['子供', 'バッチ', 'ボス', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.9511463, 0.01711264, 0.0075839013, 1.1814504e-06, 1.1814504e-06, 1.1814504e-06, 1.1814504e-06, 1.1814504e-06, 1.1814504e-06, 1.1814504e-06]"
./././Data/test_data/mid_presentation/audrey/20241214/split_audio_1_4.wav,6,0.3409126,439.58,498.84,59.25999999999999,6,"['子供', 'バッチ', 'ボス', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.9511463, 0.01711264, 0.0075839013, 1.1814504e-06, 1.1814504e-06, 1.1814504e-06, 1.1814504e-06, 1.1814504e-06, 1.1814504e-06, 1.1814504e-06]"
./././Data/test_data/mid_presentation/audrey/20241027/split_audio_1_9.wav,50,0.50376683,833.16,983.671,150.51100000000008,50,"['大谷翔平', 'cm', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '元君']","[0.5488878, 0.13624577, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05]"
./././Data/test_data/mid_presentation/audrey/20241019/split_audio_4_1.wav,50,0.34558564,108.36,124.0,15.64,50,"['大谷翔平', 'cm', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '元君']","[0.5488878, 0.13624577, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05]"
