file_path,topics,topic_probability,stime,etime,play_time,topic,nouns
./././Data/test_data/mid_presentation/omoinotake/20240910/split_audio_2_1.wav,388,0.9878008,0.0,757.52,757.52,388,"['レオ', '生放送', 'ドラゲ', 'イントロクイズ', '中学校', '店舗', 'エモアキ', 'LINE', 'パソコン', 'クイズ', 'シグレ', '魔法', 'アイランド', 'イントロ', '音楽', '思いの丈', 'エモ', 'ドラム', 'パルテ', '三島', 'とこ', 'セット', '思い', '届け', '高橋', 'のん', '液体', 'よろしくお願いします', '文也', 'アキ']"
./././Data/test_data/mid_presentation/yamaguchiichiro/20240914/split_audio_2_1.wav,86,0.97920656,428.48,589.34,160.86,86,"['サカナクション', '山口一郎', '音楽', '皆さん', '年間', '山口', '生放送', 'フェス', 'YouTube', 'おじさん', '裏話', '裏側', 'しん', '夏フェス', 'ANN', 'チャカナクション', '新宝島', 'ハッシュタグ', 'バンド', '.コム', 'ポスト', 'よろしくお願いします', '万端', '生配信', 'youtube', '遊び', 'アクション', '届け', 'うつ病', 'トレンド']"
./././Data/test_data/mid_presentation/yamaguchiichiro/20240914/split_audio_2_1.wav,86,0.9697243,0.0,311.68,311.68,86,"['サカナクション', '山口一郎', '音楽', '皆さん', '年間', '山口', '生放送', 'フェス', 'YouTube', 'おじさん', '裏話', '裏側', 'しん', '夏フェス', 'ANN', 'チャカナクション', '新宝島', 'ハッシュタグ', 'バンド', '.コム', 'ポスト', 'よろしくお願いします', '万端', '生配信', 'youtube', '遊び', 'アクション', '届け', 'うつ病', 'トレンド']"
./././Data/test_data/mid_presentation/leaders/20240912/split_audio_2_1.wav,74,0.9224724,478.7,570.24,91.54000000000002,74,"['私たち', 'ツッコミどころ', '肩車', 'るし', '原田', '真ん中', 'ファン', 'スタッフ', '背中', 'ポスト', '香り', '鈴鹿', 'カノン', 'ファンタスティック', 'そうじゃない', '口コミ', 'ダンスダンス', 'アクセント', 'いいね', 'ポテチ', 'ラジオ', 'AG', 'ライブ', 'きれいな', '郵便ポスト', 'アリ', 'ワシントンDC', 'ガブガブボリボリ', 'いいんじゃない', '飽き']"
./././Data/test_data/mid_presentation/yamaguchiichiro/20240914/split_audio_3_2.wav,86,0.8872801,1010.92,1054.748,43.82800000000009,86,"['サカナクション', '山口一郎', '音楽', '皆さん', '年間', '山口', '生放送', 'フェス', 'YouTube', 'おじさん', '裏話', '裏側', 'しん', '夏フェス', 'ANN', 'チャカナクション', '新宝島', 'ハッシュタグ', 'バンド', '.コム', 'ポスト', 'よろしくお願いします', '万端', '生配信', 'youtube', '遊び', 'アクション', '届け', 'うつ病', 'トレンド']"
./././Data/test_data/mid_presentation/leaders/20240912/split_audio_2_1.wav,74,0.869792,20.06,194.64,174.57999999999998,74,"['私たち', 'ツッコミどころ', '肩車', 'るし', '原田', '真ん中', 'ファン', 'スタッフ', '背中', 'ポスト', '香り', '鈴鹿', 'カノン', 'ファンタスティック', 'そうじゃない', '口コミ', 'ダンスダンス', 'アクセント', 'いいね', 'ポテチ', 'ラジオ', 'AG', 'ライブ', 'きれいな', '郵便ポスト', 'アリ', 'ワシントンDC', 'ガブガブボリボリ', 'いいんじゃない', '飽き']"
./././Data/test_data/mid_presentation/omoinotake/20240910/split_audio_2_1.wav,388,0.85740834,771.76,825.9,54.139999999999986,388,"['レオ', '生放送', 'ドラゲ', 'イントロクイズ', '中学校', '店舗', 'エモアキ', 'LINE', 'パソコン', 'クイズ', 'シグレ', '魔法', 'アイランド', 'イントロ', '音楽', '思いの丈', 'エモ', 'ドラム', 'パルテ', '三島', 'とこ', 'セット', '思い', '届け', '高橋', 'のん', '液体', 'よろしくお願いします', '文也', 'アキ']"
./././Data/test_data/mid_presentation/leaders/20240912/split_audio_2_1.wav,74,0.8056924,422.7,465.7,43.0,74,"['私たち', 'ツッコミどころ', '肩車', 'るし', '原田', '真ん中', 'ファン', 'スタッフ', '背中', 'ポスト', '香り', '鈴鹿', 'カノン', 'ファンタスティック', 'そうじゃない', '口コミ', 'ダンスダンス', 'アクセント', 'いいね', 'ポテチ', 'ラジオ', 'AG', 'ライブ', 'きれいな', '郵便ポスト', 'アリ', 'ワシントンDC', 'ガブガブボリボリ', 'いいんじゃない', '飽き']"
./././Data/test_data/mid_presentation/leaders/20240912/split_audio_2_1.wav,74,0.80276525,335.7,399.7,64.0,74,"['私たち', 'ツッコミどころ', '肩車', 'るし', '原田', '真ん中', 'ファン', 'スタッフ', '背中', 'ポスト', '香り', '鈴鹿', 'カノン', 'ファンタスティック', 'そうじゃない', '口コミ', 'ダンスダンス', 'アクセント', 'いいね', 'ポテチ', 'ラジオ', 'AG', 'ライブ', 'きれいな', '郵便ポスト', 'アリ', 'ワシントンDC', 'ガブガブボリボリ', 'いいんじゃない', '飽き']"
./././Data/test_data/mid_presentation/leaders/20240912/split_audio_2_1.wav,74,0.8003001,242.96,271.0,28.039999999999992,74,"['私たち', 'ツッコミどころ', '肩車', 'るし', '原田', '真ん中', 'ファン', 'スタッフ', '背中', 'ポスト', '香り', '鈴鹿', 'カノン', 'ファンタスティック', 'そうじゃない', '口コミ', 'ダンスダンス', 'アクセント', 'いいね', 'ポテチ', 'ラジオ', 'AG', 'ライブ', 'きれいな', '郵便ポスト', 'アリ', 'ワシントンDC', 'ガブガブボリボリ', 'いいんじゃない', '飽き']"
./././Data/test_data/mid_presentation/ano/20240910/split_audio_3_2.wav,388,0.5009955,545.0,553.0,8.0,388,"['レオ', '生放送', 'ドラゲ', 'イントロクイズ', '中学校', '店舗', 'エモアキ', 'LINE', 'パソコン', 'クイズ', 'シグレ', '魔法', 'アイランド', 'イントロ', '音楽', '思いの丈', 'エモ', 'ドラム', 'パルテ', '三島', 'とこ', 'セット', '思い', '届け', '高橋', 'のん', '液体', 'よろしくお願いします', '文也', 'アキ']"
./././Data/test_data/mid_presentation/leaders/20240912/split_audio_2_1.wav,74,0.4914242,582.32,689.86,107.53999999999996,74,"['私たち', 'ツッコミどころ', '肩車', 'るし', '原田', '真ん中', 'ファン', 'スタッフ', '背中', 'ポスト', '香り', '鈴鹿', 'カノン', 'ファンタスティック', 'そうじゃない', '口コミ', 'ダンスダンス', 'アクセント', 'いいね', 'ポテチ', 'ラジオ', 'AG', 'ライブ', 'きれいな', '郵便ポスト', 'アリ', 'ワシントンDC', 'ガブガブボリボリ', 'いいんじゃない', '飽き']"
./././Data/test_data/mid_presentation/yamaguchiichiro/20240914/split_audio_2_1.wav,86,0.41381168,628.4,762.33,133.93000000000006,86,"['サカナクション', '山口一郎', '音楽', '皆さん', '年間', '山口', '生放送', 'フェス', 'YouTube', 'おじさん', '裏話', '裏側', 'しん', '夏フェス', 'ANN', 'チャカナクション', '新宝島', 'ハッシュタグ', 'バンド', '.コム', 'ポスト', 'よろしくお願いします', '万端', '生配信', 'youtube', '遊び', 'アクション', '届け', 'うつ病', 'トレンド']"
./././Data/test_data/mid_presentation/leaders/20240912/split_audio_2_1.wav,74,0.002,20.06,20.06,0.0,74,"['私たち', 'ツッコミどころ', '肩車', 'るし', '原田', '真ん中', 'ファン', 'スタッフ', '背中', 'ポスト', '香り', '鈴鹿', 'カノン', 'ファンタスティック', 'そうじゃない', '口コミ', 'ダンスダンス', 'アクセント', 'いいね', 'ポテチ', 'ラジオ', 'AG', 'ライブ', 'きれいな', '郵便ポスト', 'アリ', 'ワシントンDC', 'ガブガブボリボリ', 'いいんじゃない', '飽き']"
./././Data/test_data/mid_presentation/backnumber/20240911/split_audio_1_2.wav,388,0.002,53.96,239.365,185.405,388,"['レオ', '生放送', 'ドラゲ', 'イントロクイズ', '中学校', '店舗', 'エモアキ', 'LINE', 'パソコン', 'クイズ', 'シグレ', '魔法', 'アイランド', 'イントロ', '音楽', '思いの丈', 'エモ', 'ドラム', 'パルテ', '三島', 'とこ', 'セット', '思い', '届け', '高橋', 'のん', '液体', 'よろしくお願いします', '文也', 'アキ']"
./././Data/test_data/mid_presentation/asairyo/20240824/split_audio_1_1.wav,86,6.431612e-06,47.24,1101.417,1054.177,86,"['サカナクション', '山口一郎', '音楽', '皆さん', '年間', '山口', '生放送', 'フェス', 'YouTube', 'おじさん', '裏話', '裏側', 'しん', '夏フェス', 'ANN', 'チャカナクション', '新宝島', 'ハッシュタグ', 'バンド', '.コム', 'ポスト', 'よろしくお願いします', '万端', '生配信', 'youtube', '遊び', 'アクション', '届け', 'うつ病', 'トレンド']"
